timestamp,request_rate,avg_response_latency,p95_response_latency,error_rate,active_requests,cpu_usage_pct,memory_usage_mb
2026-08-23 19:15:11,24.471,0.0432,0.0749,0.0,3.0,13.03,65.5
2026-08-23 19:15:16,21.943,0.0616,0.1061,0.0,2.0,11.63,66.69
2026-08-23 19:15:21,17.059,0.0452,0.079,0.0,1.0,15.08,70.69
2026-08-23 19:15:26,14.127,0.0473,0.0674,0.0,4.0,16.72,68.72
2026-08-23 19:15:31,27.007,0.0324,0.0543,0.0,3.0,16.6,66.85
2026-08-23 19:15:36,18.207,0.0388,0.0565,0.0,3.0,7.6,70.44
2026-08-23 19:15:41,18.049,0.0412,0.0646,0.0,2.0,13.02,68.05
2026-08-23 19:15:46,17.916,0.0418,0.0677,0.0,1.0,18.46,68.27
2026-08-23 19:15:51,18.693,0.0578,0.0903,0.0,5.0,15.98,70.29
2026-08-23 19:15:56,17.495,0.0506,0.0813,0.0,0.0,11.29,67.31
2026-08-23 19:16:01,15.992,0.0339,0.0609,0.0,4.0,18.73,69.83
2026-08-23 19:16:06,16.086,0.0475,0.069,0.0,1.0,17.89,69.69
2026-08-23 19:16:11,17.885,0.05,0.0835,0.0,5.0,14.11,67.71
2026-08-23 19:16:16,16.098,0.0564,0.0879,0.0,2.0,17.64,65.21
2026-08-23 19:16:21,15.505,0.0608,0.0884,0.0,3.0,21.0,68.03
2026-08-23 19:16:26,18.373,0.0348,0.051,0.0,5.0,11.84,70.27
2026-08-23 19:16:31,17.108,0.0369,0.0657,0.0,1.0,16.67,69.64
2026-08-23 19:16:36,23.264,0.0324,0.0568,0.0,3.0,20.96,71.42
2026-08-23 19:16:41,8.722,0.0427,0.0752,0.0,1.0,16.96,67.02
2026-08-23 19:16:46,21.82,0.0497,0.0892,0.0,3.0,12.74,69.56
2026-08-23 19:16:51,22.361,0.0549,0.0814,0.0,0.0,15.72,65.99
2026-08-23 19:16:56,10.743,0.0442,0.0682,0.0,4.0,19.11,68.4
2026-08-23 19:17:01,16.801,0.0418,0.0697,0.0,1.0,11.95,70.21
2026-08-23 19:17:06,16.7,0.0465,0.0741,0.0,3.0,14.91,69.81
2026-08-23 19:17:11,13.074,0.0366,0.0574,0.0,2.0,14.27,68.21
2026-08-23 19:17:16,15.278,0.0659,0.1017,0.0,2.0,13.11,67.46
2026-08-23 19:17:21,14.113,0.0289,0.0474,0.0,5.0,15.72,66.01
2026-08-23 19:17:26,24.133,0.0468,0.0764,0.0,7.0,14.7,67.55
2026-08-23 19:17:31,21.275,0.0652,0.0955,0.0,5.0,16.93,65.38
2026-08-23 19:17:36,22.45,0.0451,0.0716,0.0,4.0,18.42,67.31
2026-08-23 19:17:41,20.526,0.0431,0.0699,0.0,4.0,11.18,64.39
2026-08-23 19:17:46,14.048,0.0414,0.0674,0.0,2.0,15.2,65.36
2026-08-23 19:17:51,16.164,0.0432,0.0641,0.0,4.0,14.84,69.71
2026-08-23 19:17:56,19.713,0.0587,0.0997,0.0,3.0,15.61,69.48
2026-08-23 19:18:01,13.723,0.0229,0.0323,0.0,1.0,14.95,67.42
2026-08-23 19:18:06,20.495,0.0603,0.093,0.0,2.0,12.06,68.13
2026-08-23 19:18:11,17.159,0.0308,0.0527,0.0,6.0,19.36,68.4
2026-08-23 19:18:16,16.688,0.0423,0.0688,0.0,4.0,20.64,68.92
2026-08-23 19:18:21,20.488,0.0407,0.0612,0.0,1.0,16.64,68.71
2026-08-23 19:18:26,19.555,0.0509,0.0854,0.0,2.0,16.79,65.33
2026-08-23 19:18:31,16.737,0.029,0.0472,0.0,0.0,15.39,63.11
2026-08-23 19:18:36,22.058,0.0496,0.0853,0.0,1.0,17.91,65.97
2026-08-23 19:18:41,14.216,0.0652,0.1105,0.0,3.0,7.67,67.69
2026-08-23 19:18:46,20.156,0.0314,0.0516,0.0,2.0,14.99,69.92
2026-08-23 19:18:51,20.076,0.0469,0.0748,0.0,4.0,13.28,68.47
2026-08-23 19:18:56,16.917,0.0384,0.0558,0.0,3.0,15.44,69.07
2026-08-23 19:19:01,19.141,0.0493,0.0741,0.0,3.0,18.28,66.21
2026-08-23 19:19:06,13.621,0.0452,0.0708,0.0,6.0,15.06,67.86
2026-08-23 19:19:11,21.234,0.0386,0.0633,0.0,2.0,13.92,68.13
2026-08-23 19:19:16,17.353,0.0499,0.0801,0.0,6.0,10.79,66.49
2026-08-23 19:19:21,44.186,0.063,0.0955,24.005,1.0,14.67,65.86
2026-08-23 19:19:26,66.383,0.0431,0.0604,21.528,4.0,17.02,67.55
2026-08-23 19:19:31,56.81,0.0522,0.0834,32.456,1.0,12.48,69.32
2026-08-23 19:19:36,62.676,0.0321,0.0486,40.804,4.0,8.99,66.19
2026-08-23 19:19:41,37.979,0.0354,0.06,22.485,4.0,21.82,67.58
2026-08-23 19:19:46,41.173,0.0497,0.0701,28.86,4.0,16.01,70.71
2026-08-23 19:19:51,60.031,0.0598,0.0978,38.752,1.0,14.34,66.96
2026-08-23 19:19:56,52.182,0.0486,0.0863,35.581,4.0,19.17,68.01
2026-08-23 19:20:01,42.178,0.0419,0.0615,18.695,4.0,15.42,67.79
2026-08-23 19:20:06,54.372,0.045,0.0715,40.0,1.0,19.0,67.62
2026-08-23 19:20:11,46.967,0.0325,0.0467,16.028,2.0,18.74,71.34
2026-08-23 19:20:16,57.962,0.051,0.0842,44.698,2.0,11.18,68.61
2026-08-23 19:20:21,59.339,0.0538,0.0872,42.026,2.0,16.38,64.86
2026-08-23 19:20:26,43.858,0.0405,0.0633,31.191,4.0,20.18,71.06
2026-08-23 19:20:31,55.38,0.0403,0.0648,25.459,0.0,12.0,68.55
2026-08-23 19:20:36,49.922,0.0477,0.0838,41.119,2.0,12.04,67.25
2026-08-23 19:20:41,55.165,0.0406,0.0601,18.637,2.0,12.55,70.7
2026-08-23 19:20:46,56.837,0.0443,0.0625,20.295,3.0,17.67,66.44
2026-08-23 19:20:51,43.656,0.066,0.1151,22.906,2.0,15.85,71.43
2026-08-23 19:20:56,55.596,0.0425,0.0694,26.975,0.0,9.19,68.19
2026-08-23 19:21:01,46.419,0.0414,0.0727,31.36,3.0,16.02,70.01
2026-08-23 19:21:06,35.311,0.0385,0.0631,41.734,5.0,14.24,74.14
2026-08-23 19:21:11,51.363,0.0524,0.0904,16.184,4.0,14.66,68.36
2026-08-23 19:21:16,55.748,0.0432,0.0679,18.702,4.0,12.49,67.81
2026-08-23 19:21:21,59.555,0.0385,0.0655,43.553,3.0,16.04,65.87
2026-08-23 19:21:26,54.6,0.0582,0.1028,33.524,2.0,18.15,67.76
2026-08-23 19:21:31,51.044,0.0592,0.0964,20.386,2.0,13.07,65.93
2026-08-23 19:21:36,67.809,0.039,0.0574,25.276,2.0,9.95,67.63
2026-08-23 19:21:41,50.256,0.0263,0.0397,22.27,2.0,14.09,73.79
2026-08-23 19:21:46,58.951,0.0551,0.0815,43.142,4.0,17.27,68.24
2026-08-23 19:21:51,56.935,0.0382,0.0572,43.935,3.0,13.74,66.89
2026-08-23 19:21:56,59.375,0.0529,0.0806,25.014,3.0,10.51,67.58
2026-08-23 19:22:01,44.372,0.0253,0.041,23.744,5.0,17.29,67.18
2026-08-23 19:22:06,51.21,0.0539,0.0882,36.189,3.0,19.25,70.1
2026-08-23 19:22:11,70.46,0.0329,0.0517,41.368,5.0,15.06,67.82
2026-08-23 19:22:16,41.455,0.0523,0.0861,40.716,5.0,10.18,71.22
2026-08-23 19:22:21,62.438,0.0451,0.0647,34.935,2.0,14.05,67.37
2026-08-23 19:22:26,52.679,0.0355,0.0509,44.458,0.0,15.45,67.5
2026-08-23 19:22:31,69.417,0.0409,0.0601,20.096,4.0,12.57,66.21
2026-08-23 19:22:36,59.496,0.0519,0.0834,24.524,3.0,16.75,67.23
2026-08-23 19:22:41,43.627,0.0461,0.0684,26.697,2.0,12.28,64.53
2026-08-23 19:22:46,44.366,0.0508,0.0769,36.974,4.0,15.08,63.74
2026-08-23 19:22:51,36.243,0.0648,0.101,35.792,0.0,14.32,69.25
2026-08-23 19:22:56,47.663,0.0294,0.0506,24.739,1.0,16.85,64.51
2026-08-23 19:23:01,49.249,0.0612,0.086,37.465,2.0,14.96,68.81
2026-08-23 19:23:06,56.116,0.046,0.0764,34.0,2.0,14.41,67.0
2026-08-23 19:23:11,56.752,0.036,0.0601,34.753,2.0,12.59,69.88
2026-08-23 19:23:16,46.555,0.0317,0.0545,27.409,4.0,15.1,64.55
2026-08-23 19:23:21,37.771,0.0431,0.0764,31.938,5.0,14.22,69.2
2026-08-23 19:23:26,57.836,0.0542,0.0763,41.275,0.0,12.39,68.66
2026-08-23 19:23:31,14.769,0.0437,0.0639,0.0,0.0,15.48,68.73
2026-08-23 19:23:36,13.269,0.0601,0.1055,0.0,2.0,16.09,70.25
2026-08-23 19:23:41,14.584,0.0305,0.0483,0.0,3.0,13.98,68.14
2026-08-23 19:23:46,21.688,0.0449,0.073,0.0,1.0,17.79,63.1
2026-08-23 19:23:51,14.677,0.0325,0.0541,0.0,2.0,15.79,68.9
2026-08-23 19:23:56,27.213,0.0486,0.0813,0.0,1.0,11.15,68.64
2026-08-23 19:24:01,19.727,0.0539,0.0955,0.0,2.0,19.01,67.51
2026-08-23 19:24:06,18.647,0.0408,0.0734,0.0,1.0,17.3,66.32
2026-08-23 19:24:11,14.996,0.019,0.032,0.0,3.0,18.01,67.28
2026-08-23 19:24:16,20.451,0.047,0.0712,0.0,6.0,16.2,70.92
2026-08-23 19:24:21,15.985,0.0494,0.0865,0.0,4.0,7.99,66.16
2026-08-23 19:24:26,18.427,0.049,0.0696,0.0,2.0,18.28,64.52
2026-08-23 19:24:31,26.96,0.0574,0.0856,0.0,2.0,15.18,65.06
2026-08-23 19:24:36,17.664,0.0343,0.0603,0.0,0.0,16.06,67.93
2026-08-23 19:24:41,22.022,0.0518,0.0778,0.0,2.0,16.62,71.34
2026-08-23 19:24:46,15.539,0.0569,0.0847,0.0,2.0,20.81,72.41
2026-08-23 19:24:51,17.878,0.0272,0.0396,0.0,0.0,13.36,69.3
2026-08-23 19:24:56,24.198,0.0482,0.084,0.0,3.0,13.44,66.04
2026-08-23 19:25:01,15.806,0.04,0.0639,0.0,2.0,12.45,66.25
2026-08-23 19:25:06,24.344,0.0442,0.0738,0.0,2.0,11.79,69.75
2026-08-23 19:25:11,20.477,0.0485,0.0725,0.0,3.0,11.85,70.66
2026-08-23 19:25:16,16.031,0.0401,0.0683,0.0,1.0,9.44,66.72
2026-08-23 19:25:21,20.213,0.0382,0.0652,0.0,7.0,16.28,70.85
2026-08-23 19:25:26,21.404,0.0453,0.0691,0.0,3.0,20.96,67.54
2026-08-23 19:25:31,20.176,0.0341,0.0534,0.0,5.0,21.15,69.43
2026-08-23 19:25:36,12.504,0.0341,0.0507,0.0,1.0,12.44,70.29
2026-08-23 19:25:41,15.455,0.0518,0.0927,0.0,4.0,14.18,65.04
2026-08-23 19:25:46,17.134,0.0335,0.0556,0.0,1.0,18.7,68.9
2026-08-23 19:25:51,17.739,0.0517,0.0916,0.0,2.0,16.3,70.86
2026-08-23 19:25:56,20.172,0.0496,0.0755,0.0,1.0,15.4,66.88
2026-08-23 19:26:01,18.622,0.0277,0.0475,0.0,3.0,14.23,65.89
2026-08-23 19:26:06,13.326,0.0382,0.0652,0.0,3.0,18.53,68.99
2026-08-23 19:26:11,19.331,0.0569,0.0955,0.0,4.0,11.78,68.27
2026-08-23 19:26:16,20.137,0.0352,0.0629,0.0,2.0,16.44,67.35
2026-08-23 19:26:21,19.959,0.0404,0.0629,0.0,2.0,16.03,68.0
2026-08-23 19:26:26,21.783,0.0496,0.0721,0.0,3.0,15.13,64.66
2026-08-23 19:26:31,20.919,0.0528,0.0882,0.0,3.0,17.36,68.81
2026-08-23 19:26:36,19.607,0.0425,0.0719,0.0,3.0,15.1,71.19
2026-08-23 19:26:41,17.754,0.039,0.0636,0.0,2.0,13.4,66.57
2026-08-23 19:26:46,12.187,0.0592,0.0878,0.0,2.0,15.28,66.34
2026-08-23 19:26:51,19.504,0.0624,0.0999,0.0,4.0,10.22,68.35
2026-08-23 19:26:56,18.727,0.0548,0.0835,0.0,2.0,16.84,73.69
2026-08-23 19:27:01,18.951,0.0459,0.072,0.0,2.0,17.6,70.2
2026-08-23 19:27:06,13.531,0.0369,0.0612,0.0,2.0,13.03,67.81
2026-08-23 19:27:11,14.216,0.0367,0.0623,0.0,1.0,12.32,68.08
2026-08-23 19:27:16,21.686,0.0502,0.075,0.0,0.0,13.14,70.4
2026-08-23 19:27:21,17.862,0.0492,0.0768,0.0,2.0,14.81,66.18
2026-08-23 19:27:26,20.385,0.059,0.089,0.0,5.0,15.65,69.22
2026-08-23 19:27:31,18.099,0.0515,0.0762,0.0,4.0,19.85,65.77
2026-08-23 19:27:36,18.104,0.03,0.0513,0.0,3.0,19.47,69.85
2026-08-23 19:27:41,21.284,0.0555,0.0979,0.0,5.0,17.49,67.41
2026-08-23 19:27:46,16.194,0.035,0.0542,0.0,0.0,15.36,68.4
2026-08-23 19:27:51,18.336,0.0412,0.07,0.0,0.0,12.22,67.28
2026-08-23 19:27:56,16.382,0.0475,0.0835,0.0,3.0,20.04,69.4
2026-08-23 19:28:01,16.479,0.065,0.1129,0.0,0.0,14.26,67.65
2026-08-23 19:28:06,16.918,0.0761,0.1121,0.0,1.0,15.84,72.32
2026-08-23 19:28:11,18.777,0.0511,0.091,0.0,1.0,16.88,70.84
2026-08-23 19:28:16,16.324,0.0432,0.0669,0.0,3.0,15.18,65.39
2026-08-23 19:28:21,22.395,0.0503,0.0773,0.0,3.0,18.45,68.38
2026-08-23 19:28:26,14.869,0.0539,0.0768,0.0,2.0,16.37,69.47
2026-08-23 19:28:31,17.346,0.0418,0.0666,0.0,2.0,17.97,67.08
2026-08-23 19:28:36,16.461,0.063,0.0909,0.0,2.0,16.34,70.42
2026-08-23 19:28:41,23.064,0.0473,0.0709,0.0,0.0,14.89,70.19
2026-08-23 19:28:46,18.688,0.05,0.0763,0.0,2.0,15.22,67.83
2026-08-23 19:28:51,21.611,0.0517,0.089,0.0,4.0,14.81,69.96
2026-08-23 19:28:56,12.801,0.0492,0.0861,0.0,4.0,11.15,63.18
2026-08-23 19:29:01,18.935,0.0534,0.0812,0.0,5.0,12.0,70.72
2026-08-23 19:29:06,21.114,0.0388,0.0677,0.0,1.0,17.22,69.77
2026-08-23 19:29:11,18.288,0.0394,0.0687,0.0,3.0,11.22,65.82
2026-08-23 19:29:16,21.729,0.034,0.058,0.0,2.0,13.79,68.5
2026-08-23 19:29:21,16.189,0.0494,0.0721,0.0,1.0,11.85,63.95
2026-08-23 19:29:26,22.933,0.0528,0.0885,0.075,1.0,13.63,66.47
2026-08-23 19:29:31,26.046,0.0496,0.0881,0.0,2.0,14.53,70.19
2026-08-23 19:29:36,16.73,0.0617,0.1033,0.0,1.0,13.78,67.97
2026-08-23 19:29:41,16.441,0.0449,0.0689,0.0,1.0,10.71,67.86
2026-08-23 19:29:46,23.087,0.0517,0.0827,0.0,2.0,14.44,68.09
2026-08-23 19:29:51,23.529,0.0341,0.0565,0.0,1.0,12.12,67.86
2026-08-23 19:29:56,16.17,0.0411,0.066,0.0,4.0,13.09,69.97
2026-08-23 19:30:01,16.529,0.052,0.0752,0.0,1.0,17.22,66.76
2026-08-23 19:30:06,17.014,0.0535,0.0816,0.0,1.0,17.87,68.84
2026-08-23 19:30:11,13.294,0.0421,0.0724,0.0,3.0,11.07,65.71
2026-08-23 19:30:16,14.785,0.0443,0.0773,0.0,3.0,19.71,69.48
2026-08-23 19:30:21,14.486,0.0298,0.0434,0.0,1.0,13.47,67.36
2026-08-23 19:30:26,15.313,0.0414,0.0738,0.0,2.0,13.2,67.92
2026-08-23 19:30:31,17.879,0.0539,0.0826,0.0,3.0,12.33,67.28
2026-08-23 19:30:36,18.82,0.0508,0.0845,0.0,2.0,15.17,67.53
2026-08-23 19:30:41,23.427,0.05,0.085,0.0,3.0,20.94,65.99
2026-08-23 19:30:46,14.506,0.0455,0.0785,0.0,3.0,10.38,68.66
2026-08-23 19:30:51,21.445,0.0451,0.0801,0.0,3.0,8.83,69.11
2026-08-23 19:30:56,17.251,0.0384,0.0586,0.0,2.0,15.81,65.34
2026-08-23 19:31:01,17.827,0.052,0.0906,0.0,5.0,16.71,66.81
2026-08-23 19:31:06,20.362,0.0492,0.0715,0.0,3.0,15.16,68.06
2026-08-23 19:31:11,14.07,0.0499,0.084,0.0,4.0,16.79,66.8
2026-08-23 19:31:16,19.338,0.0397,0.0674,0.0,1.0,11.61,67.55
2026-08-23 19:31:21,18.583,0.0235,0.0392,0.0,0.0,12.17,71.23
2026-08-23 19:31:26,19.724,0.056,0.084,0.0,3.0,15.37,65.96
2026-08-23 19:31:31,19.012,0.0402,0.0703,0.0,2.0,20.27,63.38
2026-08-23 19:31:36,26.594,0.0364,0.0534,0.0,2.0,16.68,66.8
2026-08-23 19:31:41,15.768,0.0519,0.0738,0.0,1.0,16.82,67.34
2026-08-23 19:31:46,16.142,0.0411,0.0693,0.0,5.0,11.78,67.02
2026-08-23 19:31:51,15.819,0.0556,0.0884,0.0,3.0,16.27,68.54
2026-08-23 19:31:56,16.056,0.0512,0.089,0.0,1.0,11.45,65.94
2026-08-23 19:32:01,15.769,0.0518,0.0805,0.0,6.0,20.3,65.65
2026-08-23 19:32:06,22.162,0.0313,0.046,0.0,2.0,11.96,66.65
2026-08-23 19:32:11,22.972,0.0571,0.0991,0.0,0.0,12.61,66.69
2026-08-23 19:32:16,16.002,0.0476,0.0771,0.0,5.0,10.58,72.24
2026-08-23 19:32:21,15.087,0.0413,0.061,0.0,0.0,15.26,71.1
2026-08-23 19:32:26,19.65,0.0464,0.0784,0.0,2.0,15.13,64.66
2026-08-23 19:32:31,16.067,0.0272,0.0437,0.0,3.0,19.54,64.14
2026-08-23 19:32:36,20.215,0.0491,0.0806,0.0,2.0,17.33,67.83
2026-08-23 19:32:41,18.71,0.0347,0.055,0.0,2.0,12.63,71.82
2026-08-23 19:32:46,12.695,0.0315,0.0545,0.0,7.0,17.62,69.33
2026-08-23 19:32:51,23.416,0.0298,0.0516,0.0,2.0,11.27,67.93
2026-08-23 19:32:56,24.286,0.0561,0.0945,0.0,5.0,12.84,67.09
2026-08-23 19:33:01,15.855,0.0387,0.0558,0.0,3.0,15.36,70.15
2026-08-23 19:33:06,16.643,0.0603,0.1047,0.0,3.0,11.6,68.36
2026-08-23 19:33:11,19.001,0.0396,0.0661,0.0,2.0,18.19,71.46
2026-08-23 19:33:16,19.171,0.0279,0.0469,0.0,2.0,21.84,64.62
2026-08-23 19:33:21,20.305,0.0338,0.0523,0.0,2.0,14.12,68.85
2026-08-23 19:33:26,25.036,0.0574,0.1005,0.0,5.0,13.04,66.87
2026-08-23 19:33:31,17.381,0.0434,0.0734,0.0,2.0,14.61,68.83
2026-08-23 19:33:36,15.206,0.0395,0.0571,0.0,5.0,13.33,68.5
2026-08-23 19:33:41,13.172,0.0466,0.0728,0.0,5.0,15.79,69.02
2026-08-23 19:33:46,15.442,0.05,0.0878,0.0,2.0,11.03,69.96
2026-08-23 19:33:51,17.884,0.0562,0.0797,0.0,3.0,15.96,70.78
2026-08-23 19:33:56,24.281,0.0595,0.1062,0.0,4.0,20.74,71.9
2026-08-23 19:34:01,16.188,0.0414,0.0692,0.0,3.0,8.99,68.03
2026-08-23 19:34:06,18.783,0.0317,0.0525,0.0,2.0,11.49,66.92
2026-08-23 19:34:11,17.943,0.0409,0.0616,0.0,6.0,13.66,65.55
2026-08-23 19:34:16,22.159,0.0476,0.0714,0.0,1.0,16.63,68.87
2026-08-23 19:34:21,26.844,0.0354,0.0628,0.0,3.0,17.67,69.67
2026-08-23 19:34:26,16.142,0.0354,0.0538,0.0,3.0,17.43,65.3
2026-08-23 19:34:31,16.287,0.0484,0.0828,0.0,3.0,9.92,70.29
2026-08-23 19:34:36,21.655,0.0445,0.0693,0.0,2.0,12.98,67.8
2026-08-23 19:34:41,20.387,0.0453,0.066,0.0,5.0,12.3,65.49
2026-08-23 19:34:46,24.463,0.0374,0.0525,0.0,2.0,14.8,66.3
2026-08-23 19:34:51,20.044,0.0427,0.0691,0.0,1.0,15.05,66.11
2026-08-23 19:34:56,16.742,0.0358,0.064,0.0,2.0,10.89,66.15
2026-08-23 19:35:01,20.067,0.0539,0.0834,0.0,1.0,13.68,69.14
2026-08-23 19:35:06,21.88,0.0554,0.0854,0.0,0.0,16.74,69.73
2026-08-23 19:35:11,20.872,0.0265,0.0408,0.0,3.0,13.12,71.4
2026-08-23 19:35:16,19.775,0.0357,0.0574,0.0,3.0,14.4,66.6
2026-08-23 19:35:21,21.733,0.03,0.0473,0.0,4.0,20.09,68.69
2026-08-23 19:35:26,22.093,0.0385,0.0675,0.0,1.0,20.97,66.71
2026-08-23 19:35:31,22.838,0.0442,0.0708,0.0,3.0,8.52,68.04
2026-08-23 19:35:36,20.27,0.0305,0.0489,0.0,3.0,15.34,65.04
2026-08-23 19:35:41,17.415,0.0358,0.0521,0.0,0.0,23.75,65.75
2026-08-23 19:35:46,18.513,0.035,0.0627,0.0,1.0,16.44,69.61
2026-08-23 19:35:51,22.223,0.0471,0.0706,0.0,4.0,15.06,65.03
2026-08-23 19:35:56,15.141,0.0457,0.0653,0.0,1.0,18.94,69.23
2026-08-23 19:36:01,19.29,0.0378,0.0629,0.0,2.0,15.65,66.65
2026-08-23 19:36:06,16.623,0.0468,0.0766,0.0,3.0,17.13,64.15
2026-08-23 19:36:11,18.101,0.0395,0.0619,0.0,1.0,14.37,62.92
2026-08-23 19:36:16,22.475,0.0423,0.0663,0.0,3.0,15.61,70.93
2026-08-23 19:36:21,18.669,0.0617,0.1058,0.0,2.0,16.28,64.19
2026-08-23 19:36:26,18.163,0.0584,0.0863,0.0,5.0,17.6,67.87
2026-08-23 19:36:31,13.241,0.032,0.0553,0.0,1.0,13.7,68.71
2026-08-23 19:36:36,20.612,0.0533,0.0884,0.0,1.0,13.62,65.37
2026-08-23 19:36:41,20.259,0.0531,0.0833,0.0,5.0,9.22,66.89
2026-08-23 19:36:46,25.571,0.0335,0.0531,0.0,0.0,13.84,68.96
2026-08-23 19:36:51,16.923,0.0532,0.0799,0.0,2.0,17.86,68.59
2026-08-23 19:36:56,18.767,0.0604,0.1027,0.0,2.0,16.39,67.08
2026-08-23 19:37:01,18.873,0.0338,0.0542,0.0,3.0,12.01,68.47
2026-08-23 19:37:06,23.521,0.0358,0.0548,0.0,1.0,9.29,67.8
2026-08-23 19:37:11,17.666,0.0552,0.0904,0.0,4.0,14.57,66.06
2026-08-23 19:37:16,18.977,0.0477,0.0858,0.0,4.0,17.77,70.4
2026-08-23 19:37:21,20.128,0.0505,0.0795,0.0,2.0,13.56,68.41
2026-08-23 19:37:26,18.653,0.0484,0.0856,0.0,2.0,10.67,64.32
2026-08-23 19:37:31,16.437,0.0489,0.0752,0.0,2.0,13.23,69.04
2026-08-23 19:37:36,18.679,0.0317,0.0451,0.0,2.0,15.98,66.77
2026-08-23 19:37:41,21.758,0.0555,0.0822,0.0,5.0,18.73,67.42
2026-08-23 19:37:46,14.407,0.0567,0.0889,0.0,4.0,14.23,68.02
2026-08-23 19:37:51,18.465,0.0427,0.0635,0.0,0.0,18.16,66.41
2026-08-23 19:37:56,15.55,0.0446,0.0624,0.0,3.0,17.83,71.61
2026-08-23 19:38:01,22.183,0.0297,0.0524,0.0,3.0,11.47,65.01
2026-08-23 19:38:06,12.669,0.0501,0.0871,0.0,2.0,18.75,68.11
2026-08-23 19:38:11,16.044,0.0507,0.0861,0.0,2.0,15.89,68.76
2026-08-23 19:38:16,19.32,0.0444,0.0651,0.0,3.0,11.38,68.08
2026-08-23 19:38:21,23.479,0.0562,0.0814,0.0,6.0,20.28,67.62
2026-08-23 19:38:26,17.77,0.0417,0.0594,0.0,1.0,14.62,67.25
2026-08-23 19:38:31,16.057,0.0506,0.0856,0.0,0.0,9.17,66.39
2026-08-23 19:38:36,24.584,0.0348,0.0617,0.0,1.0,12.88,66.36
2026-08-23 19:38:41,12.932,0.0448,0.0704,0.0,1.0,12.14,70.32
2026-08-23 19:38:46,10.304,0.0433,0.0626,0.0,0.0,12.95,67.12
2026-08-23 19:38:51,19.54,0.0473,0.0758,0.0,1.0,13.66,72.26
2026-08-23 19:38:56,16.243,0.0413,0.0636,0.0,4.0,14.23,69.34
2026-08-23 19:39:01,14.426,0.0437,0.0677,0.0,1.0,14.11,62.66
2026-08-23 19:39:06,20.479,0.0533,0.0878,0.0,6.0,14.71,69.77
2026-08-23 19:39:11,18.853,0.0406,0.0686,0.0,1.0,16.76,67.89
2026-08-23 19:39:16,16.026,0.0289,0.0418,0.0,2.0,12.76,65.22
2026-08-23 19:39:21,13.519,0.0625,0.0884,0.0,3.0,18.54,70.61
2026-08-23 19:39:26,21.054,0.0588,0.1057,0.0,0.0,11.32,67.13
2026-08-23 19:39:31,20.276,0.0321,0.0479,0.0,6.0,16.85,66.96
2026-08-23 19:39:36,17.653,0.0519,0.0738,0.0,4.0,19.93,68.75
2026-08-23 19:39:41,24.463,0.04,0.059,0.0,1.0,14.47,70.29
2026-08-23 19:39:46,14.255,0.0476,0.0674,0.0,2.0,15.58,68.23
2026-08-23 19:39:51,12.661,0.0479,0.0746,0.0,7.0,12.1,68.08
2026-08-23 19:39:56,15.578,0.0427,0.0734,0.0,2.0,13.46,66.61
2026-08-23 19:40:01,17.84,0.0372,0.0571,0.0,2.0,19.7,70.25
2026-08-23 19:40:06,18.852,0.0381,0.0601,0.0,5.0,17.25,68.25
2026-08-23 19:40:11,17.156,0.0358,0.0599,0.0,4.0,16.26,67.55
2026-08-23 19:40:16,19.232,0.0367,0.0588,0.0,1.0,9.19,67.3
2026-08-23 19:40:21,13.62,0.0443,0.0773,0.0,4.0,12.85,70.05
2026-08-23 19:40:26,23.053,0.0378,0.0661,0.0,2.0,20.22,67.48
2026-08-23 19:40:31,17.712,0.0518,0.0728,0.0,5.0,16.23,70.06
2026-08-23 19:40:36,21.911,0.0599,0.1025,0.0,2.0,16.61,67.06
2026-08-23 19:40:41,19.2,0.0392,0.0621,0.0,1.0,15.51,69.44
2026-08-23 19:40:46,19.599,0.0474,0.0851,0.0,0.0,13.16,68.41
2026-08-23 19:40:51,19.994,0.05,0.0797,0.0,2.0,16.0,66.1
2026-08-23 19:40:56,19.567,0.0497,0.0892,0.0,1.0,10.41,67.83
2026-08-23 19:41:01,20.25,0.0458,0.0779,0.0,1.0,10.18,63.62
2026-08-23 19:41:06,22.652,0.0524,0.0786,0.0,1.0,12.79,66.51
2026-08-23 19:41:11,18.688,0.0498,0.0805,0.0,3.0,15.58,64.84
2026-08-23 19:41:16,20.482,0.0326,0.0586,0.0,6.0,10.29,72.0
2026-08-23 19:41:21,17.686,0.0537,0.0936,0.0,2.0,15.38,64.87
2026-08-23 19:41:26,23.04,0.0539,0.0775,0.0,0.0,12.02,73.17
2026-08-23 19:41:31,15.633,0.0374,0.0629,0.0,1.0,12.42,69.03
2026-08-23 19:41:36,24.303,0.0454,0.0698,0.0,2.0,18.9,66.96
2026-08-23 19:41:41,17.859,0.0518,0.0727,0.0,5.0,15.11,69.61
2026-08-23 19:41:46,12.992,0.0429,0.067,0.0,4.0,12.29,66.71
2026-08-23 19:41:51,18.448,0.0557,0.0833,0.0,1.0,15.56,65.18
2026-08-23 19:41:56,15.616,0.0686,0.1186,0.0,2.0,10.59,68.16
2026-08-23 19:42:01,20.942,0.0371,0.057,0.0,4.0,16.15,69.4
2026-08-23 19:42:06,15.716,0.0312,0.054,0.0,3.0,18.32,70.56
2026-08-23 19:42:11,16.438,0.048,0.0673,0.0,2.0,16.99,69.0
